order_id,billing1_location,billing1_location_type,billing1_viewport,billing2_location,billing2_location_type,billing2_viewport,shipping1_location,shipping1_location_type,shipping1_viewport,shipping2_location,shipping2_location_type,shipping2_viewport
151811,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151812,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151813,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
151817,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151818,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
151820,_,_,_,_,_,_,_,_,_,_,_,_
151821,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151822,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
151823,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
151825,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151826,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
151827,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_
151828,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
151829,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151830,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151831,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151833,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
151834,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
151835,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
151838,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
151839,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
151840,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151841,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151842,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151843,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151844,_,_,_,_,_,_,_,_,_,_,_,_
151845,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
151846,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
151847,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
151848,_,_,_,_,_,_,_,_,_,_,_,_
151849,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151850,_,_,_,_,_,_,_,_,_,_,_,_
151851,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
151853,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151854,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151855,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151856,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
151857,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_
151858,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151859,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151861,"{'lat': 23.8739045, 'lng': 90.3954232}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8751734802915, 'lng': 90.3967699302915}, 'southwest': {'lat': 23.8724755197085, 'lng': 90.39407196970849}}",_,_,_,"{'lat': 23.8739045, 'lng': 90.3954232}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8751734802915, 'lng': 90.3967699302915}, 'southwest': {'lat': 23.8724755197085, 'lng': 90.39407196970849}}",_,_,_
151862,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
151863,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151864,_,_,_,_,_,_,_,_,_,_,_,_
151865,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_
151866,"{'lat': 23.8189276, 'lng': 90.4379135}",ROOFTOP,"{'northeast': {'lat': 23.8202883802915, 'lng': 90.43926138029151}, 'southwest': {'lat': 23.8175904197085, 'lng': 90.43656341970849}}",_,_,_,"{'lat': 23.8189276, 'lng': 90.4379135}",ROOFTOP,"{'northeast': {'lat': 23.8202883802915, 'lng': 90.43926138029151}, 'southwest': {'lat': 23.8175904197085, 'lng': 90.43656341970849}}",_,_,_
151867,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
151868,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
151869,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
151870,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151871,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
151872,"{'lat': 23.8120981, 'lng': 90.4390795}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8134664802915, 'lng': 90.44109850000001}, 'southwest': {'lat': 23.8107685197085, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8120981, 'lng': 90.4390795}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8134664802915, 'lng': 90.44109850000001}, 'southwest': {'lat': 23.8107685197085, 'lng': 90.4372669}}",_,_,_
151874,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
151875,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
151878,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
151881,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151882,"{'lat': 23.8233374, 'lng': 90.4335797}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8246395302915, 'lng': 90.4361617}, 'southwest': {'lat': 23.8219415697085, 'lng': 90.43152030000002}}",_,_,_,"{'lat': 23.8233374, 'lng': 90.4335797}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8246395302915, 'lng': 90.4361617}, 'southwest': {'lat': 23.8219415697085, 'lng': 90.43152030000002}}",_,_,_
151883,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
151884,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_
151885,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
151886,"{'lat': 23.7781535, 'lng': 90.4147901}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7795111802915, 'lng': 90.4166786}, 'southwest': {'lat': 23.7768132197085, 'lng': 90.4122972}}",_,_,_,"{'lat': 23.7781535, 'lng': 90.4147901}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7795111802915, 'lng': 90.4166786}, 'southwest': {'lat': 23.7768132197085, 'lng': 90.4122972}}",_,_,_
151888,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
